,annotate_text,label,annotated_at,geo_tag
244,"<b>Raw:</b> And stop wishing death upon anti-vaxxers!!! Look who’s directing them, what info they’re receiving, &amp; why they’re buying into it.

Then take a step back &amp; look at how the anti-anti-vaxxer rhetoric is making the anti-vaxxers (“vaxx choice” is anti-vaxx by effect) dbl down.<br><b>Clean</b>: and stop wishing death upon anti vaxxers look whos directing them what info theyre receiving and why theyre buying into it then take a step back and look at how the anti anti vaxxer rhetoric is making the anti vaxxers vaxx choice is anti vaxx by effect dbl down",informal-english,2023-03-12 15:55:27,New York
245,<b>Raw:</b> Tommy Wiseau was in my dream last night<br><b>Clean</b>: tommy wiseau was in my dream last night,syntactic-english,2023-03-12 15:55:34,New York
246,<b>Raw:</b> We should’ve gotten a full season of this https://t.co/powDz4faSA<br><b>Clean</b>: we shouldve gotten a full season of this,syntactic-english,2023-03-12 15:55:43,New York
247,"<b>Raw:</b> 👏 if more of my NFTs go by 11:59 PST tonight i’m more than willing to put 100% towards the same/similar relief efforts and/or right back into Ukraine artists!
https://t.co/rcy2Pp51pG
https://t.co/dG66UnqkwJ<br><b>Clean</b>: if more of my nfts go by 1159 pst tonight im more than willing to put 100 towards the samesimilar relief efforts andor right back into ukraine artists",non-syntactic-english,2023-03-12 15:55:58,New York
248,"<b>Raw:</b> @gr8h8m_t3chl3r 🤣🤣🤣🤣
Sorry, but I have to laugh because you’re still using $CinemaClub. I’ve moved beyond that now. https://t.co/159CoRhiMH<br><b>Clean</b>: sorry but i have to laugh because youre still using cinemaclub ive moved beyond that now",syntactic-english,2023-03-12 15:56:16,New York
249,"<b>Raw:</b> @melvingutierrez El iOS con lo de Machine Learning, lo hace automáticamente 💅🏾<br><b>Clean</b>: el ios con lo de machine learning lo hace automáticamente",incidental-english,2023-03-12 15:56:26,New York
250,<b>Raw:</b> @JustBrandin She’s my spirit animal. Well…one of them. Lol<br><b>Clean</b>: shes my spirit animal well one of them lol,informal-english,2023-03-12 15:56:30,New York
251,<b>Raw:</b> I think I can bench 80Lb dumbells now 🤔 https://t.co/9naNNkS5qZ<br><b>Clean</b>: i think i can bench 80lb dumbells now,non-syntactic-english,2023-03-12 15:56:42,New York
252,"<b>Raw:</b> Doxx one of us and it's a package deal. 

Liquidity this. 

SWAK💋
Christopher

Team https://t.co/EIYydgMFpV https://t.co/ATdvVtAEGS<br><b>Clean</b>: doxx one of us and its a package deal liquidity this swak christopher team",informal-english,2023-03-12 15:57:03,New York
253,"<b>Raw:</b> Just posted a photo @ Pelan, Now Y https://t.co/3LJASpX7Cu<br><b>Clean</b>: just posted a photo pelan now y",non-syntactic-english,2023-03-12 15:57:05,New York
254,<b>Raw:</b> Incident on #3Line SB at Sutter Av - Rutland Rd https://t.co/RCehiwo0Wb<br><b>Clean</b>: incident on sb at sutter av rutland rd,syntactic-english,2023-03-12 15:57:07,New York
255,<b>Raw:</b> @seankirk77 Here’s a link to RSVP for @TykesNFT  party https://t.co/PU92UZPSVn - gonna be my biggest NFT project to invest in in 2022<br><b>Clean</b>: heres a link to rsvp for party gonna be my biggest nft project to invest in in 2022,informal-english,2023-03-12 15:57:11,New York
256,<b>Raw:</b> Testing out the new #orochi characters. A bit of #dragonballfighterz #kofxv and #supertubo . Play offline or online. Wana vs us just look up ArcadeBrooklyn. #bvg2 #brooklyngamesandarcade https://t.co/QXSJmpGYJI<br><b>Clean</b>: testing out the new characters a bit of and play offline or online wana vs us just look up arcadebrooklyn,non-syntactic-english,2023-03-12 15:57:24,New York
257,<b>Raw:</b> Mobile deposit at Wells Fargo @ The Kira https://t.co/Sfo0lfdsLc<br><b>Clean</b>: mobile deposit at wells fargo the kira,non-syntactic-english,2023-03-12 15:57:29,New York
258,<b>Raw:</b> Nayib Bukele Unisex T-shirt | 100% Cotton | El Salvador T-Shirt | Perfect Gift for Any Occasion #etsy #elsalvador #nayibbukele #bandera https://t.co/QCJ8xq1DSh<br><b>Clean</b>: nayib bukele unisex t shirt 100 cotton el salvador t shirt perfect gift for any occasion,non-syntactic-english,2023-03-12 15:57:43,New York
259,<b>Raw:</b> You know the way nobita reads this books feels like it’s refrencing Jojo but it isn’t https://t.co/ckPy1Um6Fm<br><b>Clean</b>: you know the way nobita reads this books feels like its refrencing jojo but it isnt,non-syntactic-english,2023-03-12 15:57:50,New York
260,<b>Raw:</b> @geogotti The only 2 that can create their own shot are RJ and Tyrese and they’re both playing scared. It’s brutal.<br><b>Clean</b>: the only 2 that can create their own shot are rj and tyrese and theyre both playing scared its brutal,syntactic-english,2023-03-12 15:58:03,New York
261,<b>Raw:</b> Mahomes is so much fun to watch.<br><b>Clean</b>: mahomes is so much fun to watch,syntactic-english,2023-03-12 15:58:06,New York
262,<b>Raw:</b> Love seeing the CLRV featured prominently in #TurningRed! https://t.co/JZP3MWcXKF<br><b>Clean</b>: love seeing the clrv featured prominently in,non-syntactic-english,2023-03-12 15:58:09,New York
263,"<b>Raw:</b> lol I think that’s actually Lufthansa marketed as Eurowings Discover operated by a wet leased Finnair A350 ticketed by United.

This industry never ceases to amaze.<br><b>Clean</b>: lol i think thats actually lufthansa marketed as eurowings discover operated by a wet leased finnair a350 ticketed by united this industry never ceases to amaze",informal-english,2023-03-12 15:58:12,New York
264,<b>Raw:</b> I dont ge the Dejounte Murray and Trae Young backcourt plan<br><b>Clean</b>: i dont ge the dejounte murray and trae young backcourt plan,informal-english,2023-03-12 15:58:16,New York
265,<b>Raw:</b> @ChecKtheCircuiT Well don’t try Star Trek. We’re ornerier than a bag of angry Capellan Power Cats. https://t.co/V038li5Xbj<br><b>Clean</b>: well dont try star trek were ornerier than a bag of angry capellan power cats,non-syntactic-english,2023-03-12 15:58:35,New York
266,<b>Raw:</b> The WWE is really bad right now 💯<br><b>Clean</b>: the wwe is really bad right now,non-syntactic-english,2023-03-12 15:59:47,New York
267,<b>Raw:</b> @DAREALLEXLUGER trump made the first move and if it was iran hittin our shit we already occupied with russia so shit finna get wocky.<br><b>Clean</b>: trump made the first move and if it was iran hittin our shit we already occupied with russia so shit finna get wocky,informal-english,2023-03-12 15:59:52,New York
268,<b>Raw:</b> She’s like what are you giving me this for? I’m like wth she talking about and I realized I was passing the spliff to my mom mid convo 😂😂<br><b>Clean</b>: shes like what are you giving me this for im like wth she talking about and i realized i was passing the spliff to my mom mid convo,informal-english,2023-03-12 15:59:56,New York
269,<b>Raw:</b> #MLB #Phillies won 6 in a row since Joe Girardi firing<br><b>Clean</b>: won 6 in a row since joe girardi firing,non-syntactic-english,2023-03-12 16:00:04,New York
270,"<b>Raw:</b> Bro, today’s episode of #HowIMetYourFather really hit bro! Like wow ! @HilaryDuff is definitely how I be feeling !<br><b>Clean</b>: bro todays episode of really hit bro like wow is definitely how i be feeling",informal-english,2023-03-12 16:00:07,New York
271,<b>Raw:</b> @byjhendrix They act like tik tok is just people dancing &amp; doing cringey shit as if actual funny &amp; intellectual tik toks don’t go viral on Twitter literally all the time?<br><b>Clean</b>: they act like tik tok is just people dancing and doing cringey shit as if actual funny and intellectual tik toks dont go viral on twitter literally all the time,informal-english,2023-03-12 16:00:12,New York
272,<b>Raw:</b> @MonsterPianoMan lol im d to play one of rhese days!<br><b>Clean</b>: lol im d to play one of rhese days,informal-english,2023-03-12 16:00:15,New York
273,<b>Raw:</b> Good spending it with the Loml and dog<br><b>Clean</b>: good spending it with the loml and dog,informal-english,2023-03-12 16:00:27,New York
274,<b>Raw:</b> @LawMein Cause my bf is opening a spot in park slope called alma negra 🤭just sayinnnnn<br><b>Clean</b>: cause my bf is opening a spot in park slope called alma negra just sayinnnnn,informal-english,2023-03-12 16:00:30,New York
275,"<b>Raw:</b> “ don’t let her pretty fool you, shes HUNGRY, shes EDUCATED, most importantly shes KIND! This is the Kailyn you need to know”

- a woman I am beyond grateful for! 🥹<br><b>Clean</b>: dont let her pretty fool you shes hungry shes educated most importantly shes kind this is the kailyn you need to know a woman i am beyond grateful for",non-syntactic-english,2023-03-12 16:00:50,New York
276,<b>Raw:</b> @BravesML @MakeNYMGreat22 @MLB @baty_brett Don't really matter you're stuck from for now<br><b>Clean</b>: dont really matter youre stuck from for now,non-syntactic-english,2023-03-12 16:00:54,New York
277,<b>Raw:</b> Updated: Incident on #I95 NB at East Tremont Avenue; Ramp https://t.co/P8NItVumBl<br><b>Clean</b>: updated incident on nb at east tremont avenue ramp,syntactic-english,2023-03-12 16:00:57,New York
278,<b>Raw:</b> Road trip! (Air trip?) Outer Range Brewing Anounces New Locacation in The French Alps  https://t.co/8OjjFksMfA<br><b>Clean</b>: road trip air trip outer range brewing anounces new locacation in the french alps,non-syntactic-english,2023-03-12 16:01:00,New York
279,<b>Raw:</b> Beefing with the Market Makers 101 🤣 $PETZ come to $ZOM LT Goals ✅.. would you trust China with your pet’s food? Didn’t think so 😂🤣 https://t.co/cso3aA7mrg<br><b>Clean</b>: beefing with the market makers 101 petz come to zom lt goals would you trust china with your pets food didnt think so,non-syntactic-english,2023-03-12 16:01:27,New York
280,<b>Raw:</b> @TySunderland @swiftiec13 I haven’t brought WC anywhere since the last time I was bullied in wburg for doing so<br><b>Clean</b>: i havent brought wc anywhere since the last time i was bullied in wburg for doing so,syntactic-english,2023-03-12 16:01:38,New York
281,<b>Raw:</b> GMC Yukon XL 1500 SLT driver DZSP24 parked illegally near 23 Bleecker St on August 21. This is in Manhattan Community Board 02 &amp; #NYPD9. #VisionZero https://t.co/1idCJrDpwv<br><b>Clean</b>: gmc yukon xl 1500 slt driver dzsp24 parked illegally near 23 bleecker st on august 21 this is in manhattan community board 02 and,syntactic-english,2023-03-12 16:01:46,New York
282,<b>Raw:</b> Madison Cawthorn is about to lose his job.<br><b>Clean</b>: madison cawthorn is about to lose his job,syntactic-english,2023-03-12 16:01:51,New York
283,<b>Raw:</b> @folkinian @LEBassett Girl woman female etc you’re so smart<br><b>Clean</b>: girl woman female etc youre so smart,non-syntactic-english,2023-03-12 16:01:57,New York
284,<b>Raw:</b> no you can't be my wifey be my nothing you're just like me 💜💜💜<br><b>Clean</b>: no you cant be my wifey be my nothing youre just like me,informal-english,2023-03-12 16:03:13,New York
285,"<b>Raw:</b> 3 Grand Slams In Under 48 Hours , Sheesh<br><b>Clean</b>: 3 grand slams in under 48 hours sheesh",informal-english,2023-03-12 16:03:18,New York
286,<b>Raw:</b> @saintsfanbro1 @FDSportsbook @AdamSchefter Less baggage but a lot less talent . You’re not winning with him so I gotta say bad takr<br><b>Clean</b>: less baggage but a lot less talent youre not winning with him so i gotta say bad takr,informal-english,2023-03-12 16:03:26,New York
287,<b>Raw:</b> @DannyyJ_ pov: alexis having a name changing party from dietrich to bellino<br><b>Clean</b>: pov alexis having a name changing party from dietrich to bellino,non-syntactic-english,2023-03-12 16:03:32,New York
288,<b>Raw:</b> @teeohdouble Bro. Just wait. Mine is 5 and im wrecked daily<br><b>Clean</b>: bro just wait mine is 5 and im wrecked daily,informal-english,2023-03-12 16:03:34,New York
289,<b>Raw:</b> @MarkMaddenX I’m a Jets fan but how do you see the Steelers doing this season Madden? Sneak a wildcard?<br><b>Clean</b>: im a jets fan but how do you see the steelers doing this season madden sneak a wildcard,non-syntactic-english,2023-03-12 16:03:39,New York
290,<b>Raw:</b> Pipe band from earlier today in South Amboy.<br><b>Clean</b>: pipe band from earlier today in south amboy,syntactic-english,2023-03-12 16:03:45,New York
291,<b>Raw:</b> @McintireTristan @lazywebmedia You’re in. Thank you for your service<br><b>Clean</b>: youre in thank you for your service,non-syntactic-english,2023-03-12 16:03:48,New York
292,<b>Raw:</b> i rlly wanna do acting. i’m not afraid anymore<br><b>Clean</b>: i rlly wanna do acting im not afraid anymore,informal-english,2023-03-12 16:03:51,New York
293,<b>Raw:</b> Pleaseeee @RaveApp fix the Netflix issue. I want to watch a movie with my boo🥲<br><b>Clean</b>: pleaseeee fix the netflix issue i want to watch a movie with my boo,informal-english,2023-03-12 16:03:53,New York
294,<b>Raw:</b> Y nos vinimos al Citi Field a ver Yankees vs Mets. Let’s go Yankees 💪🏻 #MLB #Yankees https://t.co/LkNWF13tor<br><b>Clean</b>: y nos vinimos al citi field a ver yankees vs mets lets go yankees,code-switched,2023-03-12 16:03:59,New York
295,<b>Raw:</b> Rangers Unite! Love my coworkers who are also @NYRangers fans! @pennypumpkin33 @bryantparknyc #NYR https://t.co/q58SdM0tdT<br><b>Clean</b>: rangers unite love my coworkers who are also fans,non-syntactic-english,2023-03-12 16:04:41,New York
296,<b>Raw:</b> Third wheeling with my sister and her bf https://t.co/XuZwLr6sXW<br><b>Clean</b>: third wheeling with my sister and her bf,informal-english,2023-03-12 16:04:46,New York
297,"<b>Raw:</b> @Nkjnr @casanova_Ayo But all in all, by the time xavi’s ball is done cooking, we will experience joy again….forca Barca 💪🏿<br><b>Clean</b>: but all in all by the time xavis ball is done cooking we will experience joy again forca barca",non-syntactic-english,2023-03-12 16:05:27,New York
298,<b>Raw:</b> Cleared: Incident on #SIM3CBus from Av Of The Americas/W 34 St to Av Of The Americas/W 50 St<br><b>Clean</b>: cleared incident on from av of the americasw 34 st to av of the americasw 50 st,syntactic-english,2023-03-12 16:05:29,New York
299,"<b>Raw:</b> “In May 2016, Bayraktar married Sümeyye Erdoğan, the youngest daughter of Recep Tayyip Erdoğan, Turkey’s President” who has “seized control of the courts and the press, amended the Turkish constitution, and advocated for a return to traditional roles for women.”<br><b>Clean</b>: in may 2016 bayraktar married sümeyye erdoğan the youngest daughter of recep tayyip erdoğan turkeys president who has seized control of the courts and the press amended the turkish constitution and advocated for a return to traditional roles for women",syntactic-english,2023-03-12 16:05:46,New York
300,<b>Raw:</b> Testify! Live Thursday 3pm ET on WFMU’s Give the Drummer Radio - https://t.co/56bnIOvD96 #radio #freeform @wfmu @gtdradio @ WFMU https://t.co/cnTuniS9mi<br><b>Clean</b>: testify live thursday 3pm et on wfmus give the drummer radio wfmu,non-syntactic-english,2023-03-12 16:05:51,New York
301,<b>Raw:</b> @lickmycoconut crazy cause it’s gonna be seasoned with pickle sofrito<br><b>Clean</b>: crazy cause its gonna be seasoned with pickle sofrito,informal-english,2023-03-12 16:05:53,New York
302,<b>Raw:</b> rewatching euphoria and the choreo for holding out for a hero really was next level<br><b>Clean</b>: rewatching euphoria and the choreo for holding out for a hero really was next level,non-syntactic-english,2023-03-12 16:05:58,New York
303,<b>Raw:</b> im trynna serve this beef at brooklyn chophouse @BrooklynChop<br><b>Clean</b>: im trynna serve this beef at brooklyn chophouse,informal-english,2023-03-12 16:06:00,New York
304,"<b>Raw:</b> Sunrise, Sunset and the Moon @ Park Hill, Yonkers NY https://t.co/ImE3fErLrN<br><b>Clean</b>: sunrise sunset and the moon park hill yonkers ny",syntactic-english,2023-03-12 16:06:05,New York
305,"<b>Raw:</b> Congrats to Ashley DeGroot for securing bronze. Im now looking forward to another ALL GUYANESE contest in the women’s championship match, featuring Taylor Fernandes and Ashley Khalil.. #Final #Guyana #Taylor #Khalil #Senior #Caribbean #Squash 🇬🇾 https://t.co/iWQQPHQWkt<br><b>Clean</b>: congrats to ashley degroot for securing bronze im now looking forward to another all guyanese contest in the womens championship match featuring taylor fernandes and ashley khalil",informal-english,2023-03-12 16:06:08,New York
306,"<b>Raw:</b> @MichaelHComedy 😲😯😮😳😥😢😭
You're NOT ugly!!! Your the opposite of ugly!❣❤<br><b>Clean</b>: youre not ugly your the opposite of ugly",non-syntactic-english,2023-03-12 16:06:27,New York
307,<b>Raw:</b> Why y’all keep stealing the baskets from the stores 😭😭😭😭😭 https://t.co/gIhyi0ca6B<br><b>Clean</b>: why yall keep stealing the baskets from the stores,informal-english,2023-03-12 16:06:30,New York
308,<b>Raw:</b> Pats @ Jets 2017. Austin Seferian-Jenkins was in and you cant convince me otherwise.<br><b>Clean</b>: pats jets 2017 austin seferian jenkins was in and you cant convince me otherwise,non-syntactic-english,2023-03-12 16:06:38,New York
309,"<b>Raw:</b> @JoshuaKissi If/when it happens, I’m coming back here<br><b>Clean</b>: ifwhen it happens im coming back here",non-syntactic-english,2023-03-12 16:06:44,New York
310,"<b>Raw:</b> @wsavas ❤️🙏 hope you feel better soon, youre a great dude and know you’re doing you’re best here with everything happening in the background. I can imagine doing huge drops like this can be aloooooot of work<br><b>Clean</b>: hope you feel better soon youre a great dude and know youre doing youre best here with everything happening in the background i can imagine doing huge drops like this can be aloooooot of work",informal-english,2023-03-12 16:06:51,New York
311,<b>Raw:</b> @HardensEra @KDTrey5 Kd the leading scorer in whole nba goofy<br><b>Clean</b>: kd the leading scorer in whole nba goofy,informal-english,2023-03-12 16:07:19,New York
312,<b>Raw:</b> Vient de publier une photo à Statue of Liberty National Monument https://t.co/oSFeWgrit3<br><b>Clean</b>: vient de publier une photo à statue of liberty national monument,incidental-english,2023-03-12 16:07:28,New York
313,<b>Raw:</b> #SubwaySeries Montas K's the side.  0 all mid 3rd<br><b>Clean</b>: montas ks the side 0 all mid 3rd,non-syntactic-english,2023-03-12 16:07:36,New York
314,"<b>Raw:</b> Accident. One lane blocked in #Queens on The Grand Central Pkwy EB after Parsons Blvd/164th St/X16 (EB), stopped traffic back to Kew Gdns Interchange #traffic https://t.co/cLJ9IKsg5n<br><b>Clean</b>: accident one lane blocked in on the grand central pkwy eb after parsons blvd164th stx16 eb stopped traffic back to kew gdns interchange",syntactic-english,2023-03-12 16:07:41,New York
315,<b>Raw:</b> @asvokos I walked out of Nixon in China. Oof<br><b>Clean</b>: i walked out of nixon in china oof,informal-english,2023-03-12 16:07:45,New York
316,"<b>Raw:</b> @abductingmfers Was up fellas My first 2 abducted MF…#2485, #2486 https://t.co/9K552C9cFv<br><b>Clean</b>: was up fellas my first 2 abducted mf",informal-english,2023-03-12 16:07:52,New York
317,"<b>Raw:</b> Auction time. Starting bid will be $14M. Offers accepted in US dollars, ETH, BTC and USDC.<br><b>Clean</b>: auction time starting bid will be 14m offers accepted in us dollars eth btc and usdc",syntactic-english,2023-03-12 16:08:01,New York
318,<b>Raw:</b> Nascar news has this SHR fan mind blown. Congratulations @Aric_Almirola and Happy Birthday @LarryMac28<br><b>Clean</b>: nascar news has this shr fan mind blown congratulations and happy birthday,syntactic-english,2023-03-12 16:08:09,New York
319,<b>Raw:</b> Wait why is Rampahe on now why is everyone tweeting I am confused<br><b>Clean</b>: wait why is rampahe on now why is everyone tweeting i am confused,non-syntactic-english,2023-03-12 16:08:14,New York
320,"<b>Raw:</b> everyone rly said “I’ll just wear whatever” 

#GRAMMYs<br><b>Clean</b>: everyone rly said ill just wear whatever",informal-english,2023-03-12 16:08:17,New York
321,<b>Raw:</b> My jet lag this trip has been crazyyyy<br><b>Clean</b>: my jet lag this trip has been crazyyyy,informal-english,2023-03-12 16:08:20,New York
322,<b>Raw:</b> @ArtistDelay @feeshie_ @Roodnaam @Soylent_Lament I'm pretty sure Holly J's last name is Sinclaire.<br><b>Clean</b>: im pretty sure holly js last name is sinclaire,syntactic-english,2023-03-12 16:08:29,New York
323,<b>Raw:</b> Updated: Incident on #JLine from 111 St to Jamaica Center - Parsons/Archer https://t.co/ASTHqyT8Yz<br><b>Clean</b>: updated incident on from 111 st to jamaica center parsonsarcher,syntactic-english,2023-03-12 16:08:31,New York
324,<b>Raw:</b> Just posted a video @ David Dinkin's Memorial Building https://t.co/t7eYoD5tm8<br><b>Clean</b>: just posted a video david dinkins memorial building,non-syntactic-english,2023-03-12 16:08:43,New York
325,<b>Raw:</b> All the coolest people in the world have gaps<br><b>Clean</b>: all the coolest people in the world have gaps,non-syntactic-english,2023-03-12 16:08:49,New York
326,<b>Raw:</b> @MikeRevere @Heemy_NFT @KamberenOG @MetaCStudios @Uncledub55 kams in NYC so I’m thinking est 🤣<br><b>Clean</b>: kams in nyc so im thinking est,non-syntactic-english,2023-03-12 16:09:05,New York
327,<b>Raw:</b> a lot of my coworkers have beautiful homes according to bereal<br><b>Clean</b>: a lot of my coworkers have beautiful homes according to bereal,non-syntactic-english,2023-03-12 16:09:08,New York
328,"<b>Raw:</b> Opuntia humifusa, native prickly pear, blooming today. https://t.co/5xhXsPRdZM<br><b>Clean</b>: opuntia humifusa native prickly pear blooming today",non-syntactic-english,2023-03-12 16:09:19,New York
329,<b>Raw:</b> The Til the World Ends Remix ft Kesha and Nicki is the most societally transformational song since Beethoven’s death in 1827<br><b>Clean</b>: the til the world ends remix ft kesha and nicki is the most societally transformational song since beethovens death in 1827,non-syntactic-english,2023-03-12 16:09:24,New York
330,<b>Raw:</b> Actually no tbh and it’s kind of shocking<br><b>Clean</b>: actually no tbh and its kind of shocking,informal-english,2023-03-12 16:09:27,New York
331,<b>Raw:</b> Cleared: Incident on #M7Bus from Av Of The Americas/W 34 St to Av Of The Americas/W 42 St<br><b>Clean</b>: cleared incident on from av of the americasw 34 st to av of the americasw 42 st,syntactic-english,2023-03-12 16:09:29,New York
332,"<b>Raw:</b> Rush Rush de Paula Abdul, patti labelle on me own, lady de Kenny Roger, Lionel Richie stuck on you, Sade kiss of love … etc …algunos de las canciones de la doña que vive en mi… @ca_acosta @fervarelahn @pachecomentando https://t.co/CJp6GooIyS<br><b>Clean</b>: rush rush de paula abdul patti labelle on me own lady de kenny roger lionel richie stuck on you sade kiss of love etc algunos de las canciones de la doña que vive en mi",code-switched,2023-03-12 16:09:35,New York
333,"<b>Raw:</b> Snowing in the Poconos , Pennsylvania on 18 April!<br><b>Clean</b>: snowing in the poconos pennsylvania on 18 april",non-syntactic-english,2023-03-12 16:09:40,New York
334,"<b>Raw:</b> Me- “Gerrit Cole is a bum”
Byron Buxton- *HITS A FUCKING DINGER* 
Me-*Typing out this tweet* 
Carlos Correa-*HITS A FUCKING DINGER*<br><b>Clean</b>: me gerrit cole is a bum byron buxton hits a fucking dinger me typing out this tweet carlos correa hits a fucking dinger",informal-english,2023-03-12 16:11:02,New York
335,"<b>Raw:</b> @thefrownyface @BNightengale Very talented Conforto/McNeil/Dom/McCann, with horrendous seasons,  half a season of deGrom and Walker a 7 era second half,
Carrasco basically unpitchable<br><b>Clean</b>: very talented confortomcneildommccann with horrendous seasons half a season of degrom and walker a 7 era second half carrasco basically unpitchable",non-syntactic-english,2023-03-12 16:11:44,New York
336,<b>Raw:</b> Cleared: Construction on #2Line Both directions from Wakefield - 241 St to Nostrand Av<br><b>Clean</b>: cleared construction on both directions from wakefield 241 st to nostrand av,syntactic-english,2023-03-12 16:11:52,New York
337,<b>Raw:</b> @nftnoobie Noobie you gotta ask someone in person! Is apefest on twitter?<br><b>Clean</b>: noobie you gotta ask someone in person is apefest on twitter,informal-english,2023-03-12 16:11:55,New York
338,<b>Raw:</b> Is hotter than my bitches shower shhonnn<br><b>Clean</b>: is hotter than my bitches shower shhonnn,informal-english,2023-03-12 16:11:58,New York
339,<b>Raw:</b> Nigga respect the Game; that should be it.<br><b>Clean</b>: nigga respect the game that should be it,informal-english,2023-03-12 16:12:00,New York
340,"<b>Raw:</b> Episode 2 Season 12 feat. Claudio Constantini of my podcast show is livestreaming now!  #podcast #pianists 

👇👇👇<br><b>Clean</b>: episode 2 season 12 feat claudio constantini of my podcast show is livestreaming now",syntactic-english,2023-03-12 16:12:08,New York
341,<b>Raw:</b> Getting ready to go LIVE!! 7-8pm EST streaming on Facebook page NSTV Long Island.  Call in line 516 629-3705/3715 #goodvibes #psychicmedium #thegracegrellashow @ NSTV - Long Island https://t.co/TRuzVAap08<br><b>Clean</b>: getting ready to go live 7 8pm est streaming on facebook page nstv long island call in line 516 629 37053715 nstv long island,non-syntactic-english,2023-03-12 16:12:26,New York
342,"<b>Raw:</b> For years, John lobue,siys on his computer almost 24 hours a day writing letters for “God/Gotti to attend his prayers to kill Jeremy Paxman<br><b>Clean</b>: for years john lobuesiys on his computer almost 24 hours a day writing letters for godgotti to attend his prayers to kill jeremy paxman",non-syntactic-english,2023-03-12 16:12:30,New York
343,<b>Raw:</b> 😔 Left the stadium. Driving to WFAN in the rain. Smh. I hate the weather here. My mood is shot...<br><b>Clean</b>: left the stadium driving to wfan in the rain smh i hate the weather here my mood is shot,informal-english,2023-03-12 16:12:33,New York
344,"<b>Raw:</b> Bagel Hashbrown General, I will defend breakfast<br><b>Clean</b>: bagel hashbrown general i will defend breakfast",non-syntactic-english,2023-03-12 16:12:39,New York
345,"<b>Raw:</b> @KamillahMHanks Kamilah! Happy New Year! Let’s make some history, together 🖤<br><b>Clean</b>: kamilah happy new year lets make some history together",non-syntactic-english,2023-03-12 16:12:44,New York
346,"<b>Raw:</b> Police directing traffic in #StatenIsland:OnTheStatenIslandExpy on I-278 (Staten Island) EB between Fingerboard Rd/Lily Pond Ave/X15 and The Verrazano Brg, stopped traffic back to Clove Rd/Targee St/Richmond Rd/X13 (EB) #traffic https://t.co/cLJ9IKsg5n<br><b>Clean</b>: police directing traffic in onthestatenislandexpy on i 278 staten island eb between fingerboard rdlily pond avex15 and the verrazano brg stopped traffic back to clove rdtargee strichmond rdx13 eb",syntactic-english,2023-03-12 16:12:48,New York
347,"<b>Raw:</b> In conclusion, Mariska Hargitay is a hot, beautiful, gorgeous woman and she owns me.<br><b>Clean</b>: in conclusion mariska hargitay is a hot beautiful gorgeous woman and she owns me",syntactic-english,2023-03-12 16:12:54,New York
348,<b>Raw:</b> Sign me up for more 3rd inning Montas please<br><b>Clean</b>: sign me up for more 3rd inning montas please,non-syntactic-english,2023-03-12 16:12:58,New York
349,"<b>Raw:</b> @KevBoutMula @IceColdDQ 1. Moore 
2. Davis 
3. Wilson 
4. Berrios 
5. Mims 
He wants to run with first team and he ain’t it.<br><b>Clean</b>: 1 moore 2 davis 3 wilson 4 berrios 5 mims he wants to run with first team and he aint it",informal-english,2023-03-12 16:13:04,New York
350,"<b>Raw:</b> bby you got the wrong one … my ♋️ ass likes comfort, stability &amp; diva tingz … he gta get him one of those freeform, nature loving, nomadic chicks<br><b>Clean</b>: bby you got the wrong one my ass likes comfort stability and diva tingz he gta get him one of those freeform nature loving nomadic chicks",informal-english,2023-03-12 16:13:19,New York
351,<b>Raw:</b> Closure on #I280 Both directions from West of Exit 12 - Garden State Parkway to East of Exit 10 - Northfield Ave/CR 508 https://t.co/P0wo2gRz6H<br><b>Clean</b>: closure on both directions from west of exit 12 garden state parkway to east of exit 10 northfield avecr 508,syntactic-english,2023-03-12 16:13:30,New York
352,<b>Raw:</b> There’s something verrrrrryyy horny about me….curious…..<br><b>Clean</b>: theres something verrrrrryyy horny about me curious,informal-english,2023-03-12 16:13:33,New York
353,"<b>Raw:</b> Get down to The Secret Woman - #hand-cultivated, buttery Homecrest chard pho. Tastyyyy with Long Island melons<br><b>Clean</b>: get down to the secret woman cultivated buttery homecrest chard pho tastyyyy with long island melons",non-syntactic-english,2023-03-12 16:13:59,New York
354,<b>Raw:</b> @TaraBull808 I'm deff in a time of need lost my job havn difficulties because I'm not jabbed getting worried..butbillbget through it it's just a new obstacle this jab shit<br><b>Clean</b>: im deff in a time of need lost my job havn difficulties because im not jabbed getting worried butbillbget through it its just a new obstacle this jab shit,informal-english,2023-03-12 16:14:02,New York
355,<b>Raw:</b> I finally see value in the metaverse. 😝 https://t.co/EiQyELSr57<br><b>Clean</b>: i finally see value in the metaverse,syntactic-english,2023-03-12 16:14:06,New York
356,<b>Raw:</b> Neil’s Penicillin Cocktail now a permanent addition on our menu.  In honor of our dear friend Neil. @ Khe-Yo https://t.co/2Nsq3aYmqP<br><b>Clean</b>: neils penicillin cocktail now a permanent addition on our menu in honor of our dear friend neil khe yo,non-syntactic-english,2023-03-12 16:14:12,New York
357,<b>Raw:</b> She’s looking good I ain’t gonna front lol<br><b>Clean</b>: shes looking good i aint gonna front lol,informal-english,2023-03-12 16:14:16,New York
358,<b>Raw:</b> @robertsietsema Wow! I still remember a cassoulet I had there<br><b>Clean</b>: wow i still remember a cassoulet i had there,not-english,2023-03-12 16:14:19,New York
